time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
21.804646,-2.993473,-3.020330,0.095694,0.004974
21.809643,-2.992980,-3.020341,0.100657,0.009403
21.814640,-2.992461,-3.020279,0.105765,0.013189
21.819637,-2.991917,-3.020226,0.110726,0.015762
21.824635,-2.991349,-3.020121,0.115497,0.022327
21.829632,-2.990758,-3.020031,0.120076,0.022725
21.834629,-2.990144,-3.019889,0.124395,0.024645
21.839626,-2.989510,-3.019807,0.128368,0.024025
21.844624,-2.988857,-3.019653,0.131950,0.029413
21.849621,-2.988188,-3.019510,0.135085,0.031281
21.854618,-2.987504,-3.019325,0.137840,0.033285
21.859615,-2.986808,-3.019258,0.140151,0.029813
21.864613,-2.986101,-3.019078,0.142030,0.029104
21.869610,-2.985386,-3.018941,0.143508,0.028448
21.874607,-2.984665,-3.018778,0.144651,0.025008
21.879604,-2.983939,-3.018644,0.145514,0.025470
21.884602,-2.983210,-3.018492,0.146140,0.026639
21.889599,-2.982478,-3.018328,0.146586,0.026664
21.894596,-2.981744,-3.018178,0.146875,0.023366
21.899593,-2.981009,-3.018046,0.147042,0.022804
21.904591,-2.980273,-2.998059,0.147117,0.076339
21.909588,-2.979538,-2.997752,0.147101,0.076004
21.914585,-2.978802,-2.997298,0.146960,0.074754
21.919582,-2.978069,-2.996998,0.146648,0.075651
21.924580,-2.977337,-2.996551,0.146104,0.071726
21.929577,-2.976609,-2.996266,0.145242,0.068973
21.934574,-2.975886,-2.995854,0.143985,0.065116
21.939571,-2.975171,-2.995598,0.142254,0.062720
21.944569,-2.974467,-2.995240,0.140016,0.055092
21.949566,-2.973775,-2.995023,0.137243,0.051886
21.954563,-2.973098,-2.994720,0.133945,0.046969
21.959560,-2.972439,-2.994542,0.130226,0.043168
21.964558,-2.971800,-2.994295,0.126215,0.034900
21.969555,-2.971181,-2.994161,0.122072,0.028332
21.974552,-2.970584,-2.994003,0.117861,0.021899
21.979549,-2.970007,-2.993909,0.113547,0.016373
21.984547,-2.969453,-2.993834,0.109149,0.007326
21.989544,-2.968920,-2.993852,0.104708,0.000835
21.994541,-2.968410,-2.993863,0.100330,-0.008822
21.999538,-2.967921,-2.993888,0.096061,-0.013863
22.004536,-2.967454,-2.988673,0.091783,-0.014308
22.009533,-2.967008,-2.988714,0.087476,-0.019386
22.014530,-2.966583,-2.988847,0.083284,-0.028816
22.019527,-2.966179,-2.988970,0.079172,-0.034670
22.024525,-2.965796,-2.989192,0.075206,-0.043051
22.029522,-2.965431,-2.989354,0.071359,-0.048082
22.034519,-2.965086,-2.989650,0.067621,-0.052828
22.039516,-2.964758,-2.989863,0.064087,-0.056595
22.044514,-2.964447,-2.990216,0.060762,-0.064705
22.049511,-2.964153,-2.990476,0.057684,-0.067590
22.054508,-2.963873,-2.990899,0.054930,-0.074462
22.059505,-2.963606,-2.991196,0.052472,-0.076603
22.064503,-2.963350,-2.991668,0.050314,-0.082136
22.069500,-2.963104,-2.991999,0.048466,-0.087862
22.074497,-2.962867,-2.992536,0.046914,-0.093532
22.079494,-2.962636,-2.992898,0.045642,-0.095885
22.084492,-2.962411,-2.993487,0.044658,-0.101805
22.089489,-2.962190,-2.993898,0.043941,-0.102025
22.094486,-2.961972,-2.994520,0.043490,-0.106136
22.099483,-2.961755,-2.994935,0.043299,-0.107049
22.104481,-2.961538,-2.984565,0.043377,0.042774
22.109478,-2.961320,-2.984391,0.043750,0.043849
22.114475,-2.961100,-2.984132,0.044316,0.042026
22.119473,-2.960876,-2.983987,0.044885,0.042393
22.124470,-2.960651,-2.983741,0.045240,0.037878
22.129467,-2.960424,-2.983593,0.045185,0.037148
22.134464,-2.960200,-2.983373,0.044556,0.034017
22.139462,-2.959981,-2.983245,0.043258,0.031552
22.144459,-2.959770,-2.983069,0.041248,0.026167
22.149456,-2.959572,-2.982981,0.038553,0.021294
22.154453,-2.959389,-2.982872,0.035150,0.012427
22.159451,-2.959225,-2.982836,0.031272,0.008741
22.164448,-2.959081,-2.982798,0.027012,0.001705
22.169445,-2.958960,-2.982762,0.022524,-0.003266
22.174442,-2.958861,-2.982795,0.017814,-0.010339
22.179440,-2.958786,-2.982868,0.012995,-0.017032
22.184437,-2.958735,-2.982979,0.008163,-0.025343
22.189434,-2.958709,-2.983096,0.003436,-0.029867
22.194431,-2.958706,-2.983291,-0.001128,-0.037405
22.199429,-2.958724,-2.983430,-0.005533,-0.043168
22.204426,-2.958765,-2.969587,-0.009807,-0.035534
22.209423,-2.958826,-2.969729,-0.013782,-0.039763
22.214420,-2.958907,-2.969980,-0.017562,-0.047364
22.219418,-2.959006,-2.970182,-0.021205,-0.052909
22.224415,-2.959122,-2.970519,-0.024823,-0.060613
22.229412,-2.959257,-2.970771,-0.028484,-0.066993
22.234409,-2.959411,-2.971187,-0.032197,-0.073642
22.239407,-2.959583,-2.971489,-0.036043,-0.080376
22.244404,-2.959775,-2.971989,-0.040028,-0.089652
22.249401,-2.959987,-2.972352,-0.043983,-0.096093
22.254398,-2.960219,-2.972948,-0.047770,-0.105087
22.259396,-2.960468,-2.973377,-0.051336,-0.111940
22.264393,-2.960734,-2.974065,-0.054632,-0.121468
22.269390,-2.961017,-2.974552,-0.057586,-0.125666
22.274387,-2.961312,-2.975317,-0.060182,-0.131081
22.279385,-2.961620,-2.975831,-0.062470,-0.136102
22.284382,-2.961938,-2.976667,-0.064322,-0.144465
22.289379,-2.962264,-2.977239,-0.065765,-0.146368
22.294376,-2.962596,-2.978115,-0.066829,-0.146724
22.299374,-2.962933,-2.978716,-0.067498,-0.149380
22.304371,-2.963271,-2.978350,-0.067824,-0.064524
22.309368,-2.963610,-2.978611,-0.067774,-0.066261
22.314365,-2.963948,-2.979011,-0.067349,-0.069232
22.319363,-2.964283,-2.979285,-0.066661,-0.069498
22.324360,-2.964614,-2.979713,-0.065823,-0.074169
22.329357,-2.964940,-2.980011,-0.064936,-0.076011
22.334354,-2.965262,-2.980475,-0.064050,-0.078213
22.339352,-2.965580,-2.980793,-0.063226,-0.080383
22.344349,-2.965894,-2.981278,-0.062480,-0.080984
22.349346,-2.966204,-2.981602,-0.061860,-0.084233
22.354343,-2.966512,-2.982113,-0.061378,-0.087302
22.359341,-2.966818,-2.982464,-0.061026,-0.088635
22.364338,-2.967122,-2.983009,-0.060782,-0.094805
22.369335,-2.967425,-2.983391,-0.060612,-0.098441
22.374332,-2.967728,-2.983986,-0.060476,-0.100547
22.379330,-2.968030,-2.984389,-0.060314,-0.101260
22.384327,-2.968331,-2.985001,-0.060062,-0.104868
22.389324,-2.968630,-2.985428,-0.059663,-0.108938
22.394321,-2.968927,-2.986092,-0.059090,-0.113436
22.399319,-2.969220,-2.986563,-0.058312,-0.116355
22.404316,-2.969508,-2.997472,-0.057190,-0.056466
22.409313,-2.969790,-2.997685,-0.055698,-0.058643
22.414310,-2.970063,-2.998028,-0.053978,-0.055548
22.419308,-2.970328,-2.998248,-0.052112,-0.055569
22.424305,-2.970583,-2.998577,-0.050198,-0.054796
22.429302,-2.970828,-2.998819,-0.048316,-0.054524
22.434299,-2.971064,-2.999138,-0.046508,-0.054459
22.439297,-2.971292,-2.999357,-0.044826,-0.053553
22.444294,-2.971511,-2.999678,-0.043273,-0.052035
22.449291,-2.971723,-2.999889,-0.041851,-0.052240
22.454288,-2.971928,-3.000201,-0.040541,-0.051895
22.459286,-2.972127,-3.000398,-0.039314,-0.053513
22.464283,-2.972321,-3.000720,-0.038135,-0.053259
22.469280,-2.972508,-3.000905,-0.037000,-0.052494
22.474277,-2.972689,-3.001221,-0.035875,-0.054016
22.479275,-2.972865,-3.001468,-0.034745,-0.055241
22.484272,-2.973036,-3.001802,-0.033613,-0.056786
22.489269,-2.973200,-3.001942,-0.032472,-0.054010
22.494267,-2.973359,-3.002269,-0.031303,-0.055190
22.499264,-2.973511,-3.002490,-0.030105,-0.055869
22.504261,-2.973658,-2.997157,-0.028853,0.018627
22.509258,-2.973799,-2.997081,-0.027657,0.016279
22.514256,-2.973934,-2.996980,-0.026590,0.018096
22.519253,-2.974064,-2.996912,-0.025724,0.016675
22.524250,-2.974191,-2.996814,-0.025161,0.015281
22.529247,-2.974316,-2.996753,-0.024955,0.012955
22.534245,-2.974441,-2.996683,-0.025133,0.010624
22.539242,-2.974569,-2.996640,-0.025716,0.009295
22.544239,-2.974700,-2.996590,-0.026690,0.004730
22.549236,-2.974837,-2.996577,-0.027999,-0.000019
22.554234,-2.974982,-2.996588,-0.029571,-0.006451
22.559231,-2.975135,-2.996630,-0.031368,-0.011713
22.564228,-2.975297,-2.996724,-0.033312,-0.020128
22.569225,-2.975470,-2.996808,-0.035307,-0.023228
22.574223,-2.975652,-2.996960,-0.037348,-0.030819
22.579220,-2.975845,-2.997050,-0.039352,-0.031362
22.584217,-2.976048,-2.997249,-0.041292,-0.038497
22.589214,-2.976260,-2.997423,-0.043110,-0.041597
22.594212,-2.976480,-2.997678,-0.044793,-0.044591
22.599209,-2.976709,-2.997912,-0.046329,-0.052717
22.604206,-2.976945,-3.009312,-0.047762,-0.130092
22.609203,-2.977188,-3.009879,-0.049052,-0.133910
22.614201,-2.977437,-3.010694,-0.050101,-0.138040
22.619198,-2.977690,-3.011250,-0.050811,-0.142901
22.624195,-2.977945,-3.012125,-0.051091,-0.148777
22.629192,-2.978199,-3.012727,-0.050838,-0.150407
22.634190,-2.978451,-3.013636,-0.049942,-0.153627
22.639187,-2.978696,-3.014224,-0.048275,-0.157120
22.644184,-2.978930,-3.015166,-0.045846,-0.158668
22.649181,-2.979151,-3.015793,-0.042635,-0.158027
22.654179,-2.979352,-3.016745,-0.038786,-0.160012
22.659176,-2.979533,-3.017386,-0.034390,-0.158811
22.664173,-2.979691,-3.018328,-0.029565,-0.156349
22.669170,-2.979823,-3.018960,-0.024365,-0.155004
22.674168,-2.979928,-3.019889,-0.018803,-0.153081
22.679165,-2.980005,-3.020508,-0.013010,-0.151003
22.684162,-2.980052,-3.021408,-0.007002,-0.147673
22.689159,-2.980069,-3.022018,-0.000805,-0.148714
22.694157,-2.980054,-3.022909,0.005586,-0.147146
22.699154,-2.980006,-3.023530,0.012089,-0.146813
22.704151,-2.979925,-3.010383,0.019259,-0.085147
22.709148,-2.979805,-3.010805,0.027159,-0.077016
22.714146,-2.979645,-3.011267,0.035281,-0.074347
22.719143,-2.979444,-3.011503,0.043362,-0.072910
22.724140,-2.979204,-3.011932,0.051220,-0.068541
22.729137,-2.978925,-3.012205,0.058811,-0.064626
22.734135,-2.978609,-3.012584,0.066070,-0.061104
22.739132,-2.978257,-3.012827,0.073072,-0.061032
22.744129,-2.977871,-3.013188,0.080048,-0.058479
22.749126,-2.977451,-3.013416,0.086615,-0.055452
22.754124,-2.976999,-3.013744,0.092809,-0.053327
22.759121,-2.976518,-3.013974,0.098749,-0.053379
22.764118,-2.976007,-3.014286,0.104418,-0.049534
22.769115,-2.975468,-3.014464,0.109727,-0.047718
22.774113,-2.974905,-3.014746,0.114591,-0.046233
22.779110,-2.974318,-3.014934,0.119156,-0.045203
22.784107,-2.973709,-3.015202,0.123527,-0.042660
22.789104,-2.973079,-3.015358,0.127740,-0.039694
22.794102,-2.972428,-3.015595,0.131897,-0.038704
22.799099,-2.971756,-3.015805,0.136025,-0.035730
22.804096,-2.971063,-3.034789,0.140167,0.008183
22.809093,-2.970350,-3.034755,0.144248,0.009886
22.814091,-2.969616,-3.034693,0.148304,0.010427
22.819088,-2.968863,-3.034652,0.152371,0.009151
22.824085,-2.968089,-3.034602,0.156423,0.006110
22.829082,-2.967294,-3.034579,0.160427,0.003864
22.834080,-2.966480,-3.034558,0.164378,0.002370
22.839077,-2.965647,-3.034548,0.168182,0.002557
22.844074,-2.964795,-3.034527,0.171800,0.003669
22.849072,-2.963925,-3.034530,0.175335,0.000321
22.854069,-2.963038,-3.034528,0.178793,0.000654
22.859066,-2.962134,-3.034530,0.182244,-0.001445
22.864063,-2.961213,-3.034540,0.185548,-0.002145
22.869061,-2.960275,-3.034544,0.188766,-0.003624
22.874058,-2.959322,-3.034568,0.192002,-0.004274
22.879055,-2.958352,-3.034595,0.195223,-0.007834
22.884052,-2.957366,-3.034640,0.198513,-0.008185
22.889050,-2.956363,-3.034640,0.201890,-0.007369
22.894047,-2.955344,-3.034687,0.205328,-0.007793
22.899044,-2.954307,-3.034758,0.208737,-0.010113
22.904041,-2.953251,-3.024064,0.212825,0.201726
22.909039,-2.952172,-3.023241,0.217615,0.204661
22.914036,-2.951069,-3.022001,0.222417,0.210426
22.919033,-2.949944,-3.021183,0.226693,0.210487
22.924030,-2.948800,-3.019910,0.230123,0.212777
22.929028,-2.947642,-3.019061,0.232543,0.212713
22.934025,-2.946475,-3.017789,0.233797,0.210046
22.939022,-2.945305,-3.016936,0.233744,0.207651
22.944019,-2.944140,-3.015704,0.232303,0.201906
22.949017,-2.942987,-3.014900,0.229425,0.197336
22.954014,-2.941852,-3.013739,0.225208,0.188145
22.959011,-2.940742,-3.012995,0.219842,0.179537
22.964008,-2.939661,-3.011934,0.213544,0.171734
22.969006,-2.938614,-3.011255,0.206525,0.163216
22.974003,-2.937604,-3.010309,0.199069,0.148922
22.979000,-2.936632,-3.009724,0.191274,0.140121
22.983997,-2.935700,-3.008908,0.183123,0.128321
22.988995,-2.934809,-3.008382,0.174789,0.121952
22.993992,-2.933960,-3.007687,0.166354,0.106354
22.998989,-2.933154,-3.007279,0.157878,0.095805
23.003986,-2.932392,-2.961046,0.148488,0.267593
23.008984,-2.931682,-2.959970,0.137863,0.255200
23.013981,-2.931026,-2.958470,0.126764,0.240264
23.018978,-2.930426,-2.957572,0.115473,0.232266
23.023975,-2.929883,-2.956209,0.103621,0.215170
23.028973,-2.929402,-2.955359,0.091171,0.200366
23.033970,-2.928987,-2.954189,0.077696,0.182312
23.038967,-2.928642,-2.953478,0.062761,0.168725
23.043964,-2.928377,-2.952509,0.046399,0.146794
23.048962,-2.928196,-2.951937,0.029026,0.129909
23.053959,-2.928105,-2.951208,0.010957,0.105141
23.058956,-2.928105,-2.950796,-0.007396,0.089850
23.063953,-2.928199,-2.950303,-0.026118,0.067298
23.068951,-2.928387,-2.950089,-0.045177,0.047442
23.073948,-2.928669,-2.949857,-0.063913,0.020735
23.078945,-2.929044,-2.949803,-0.082304,0.001061
23.083942,-2.929510,-2.949842,-0.100259,-0.021659
23.088940,-2.930063,-2.949944,-0.117618,-0.037459
23.093937,-2.930702,-2.950211,-0.134586,-0.059469
23.098934,-2.931425,-2.950446,-0.151121,-0.076045
23.103931,-2.932230,-2.943534,-0.167562,-0.119100
23.108929,-2.933115,-2.944028,-0.183215,-0.134459
23.113926,-2.934076,-2.944876,-0.197827,-0.154992
23.118923,-2.935107,-2.945504,-0.211642,-0.166909
23.123920,-2.936204,-2.946547,-0.224699,-0.186290
23.128918,-2.937365,-2.947308,-0.236890,-0.201929
23.133915,-2.938584,-2.948562,-0.248281,-0.222907
23.138912,-2.939857,-2.949466,-0.258856,-0.235039
23.143909,-2.941181,-2.950912,-0.268700,-0.251114
23.148907,-2.942553,-2.951925,-0.277701,-0.261757
23.153904,-2.943966,-2.953525,-0.285767,-0.276449
23.158901,-2.945416,-2.954641,-0.292803,-0.285387
23.163898,-2.946899,-2.956381,-0.298799,-0.298341
23.168896,-2.948408,-2.957584,-0.303828,-0.304728
23.173893,-2.949940,-2.959438,-0.307956,-0.316022
23.178890,-2.951490,-2.960703,-0.311134,-0.318868
23.183887,-2.953052,-2.962638,-0.313315,-0.329522
23.188885,-2.954623,-2.963957,-0.314554,-0.331151
23.193882,-2.956197,-2.965959,-0.314823,-0.336845
23.198879,-2.957769,-2.967327,-0.314113,-0.339330
23.203876,-2.959335,-2.960374,-0.312292,-0.365208
23.208874,-2.960888,-2.961821,-0.309289,-0.366572
23.213871,-2.962422,-2.964018,-0.305265,-0.364948
23.218868,-2.963935,-2.965476,-0.300399,-0.365212
23.223866,-2.965420,-2.967660,-0.294808,-0.361952
23.228863,-2.966876,-2.969102,-0.288482,-0.359968
23.233860,-2.968297,-2.971256,-0.281406,-0.357356
23.238857,-2.969681,-2.972683,-0.273529,-0.353148
23.243855,-2.971023,-2.974788,-0.264973,-0.346754
23.248852,-2.972320,-2.976165,-0.255562,-0.341682
23.253849,-2.973568,-2.978194,-0.245473,-0.332165
23.258846,-2.974764,-2.979508,-0.235082,-0.326184
23.263844,-2.975907,-2.981449,-0.224142,-0.319325
23.268841,-2.976993,-2.982722,-0.212545,-0.311574
23.273838,-2.978020,-2.984564,-0.200658,-0.299162
23.278835,-2.978987,-2.985756,-0.188320,-0.291429
23.283833,-2.979891,-2.987478,-0.175670,-0.277103
23.288830,-2.980731,-2.988590,-0.162864,-0.268164
23.293827,-2.981506,-2.990168,-0.149819,-0.253612
23.298824,-2.982215,-2.991166,-0.136460,-0.244705
23.303822,-2.982857,-3.004745,-0.122995,-0.132356
23.308819,-2.983431,-3.005257,-0.109377,-0.125788
23.313816,-2.983938,-3.005988,-0.096049,-0.114579
23.318813,-2.984380,-3.006446,-0.083331,-0.108164
23.323811,-2.984760,-3.007068,-0.071190,-0.098506
23.328808,-2.985081,-3.007468,-0.059439,-0.093985
23.333805,-2.985344,-3.008012,-0.048134,-0.083692
23.338802,-2.985552,-3.008341,-0.037288,-0.076151
23.343800,-2.985707,-3.008777,-0.026875,-0.064351
23.348797,-2.985811,-3.009031,-0.016889,-0.061437
23.353794,-2.985866,-3.009389,-0.007300,-0.056293
23.358791,-2.985876,-3.009616,0.001585,-0.054006
23.363789,-2.985843,-3.009931,0.009873,-0.048064
23.368786,-2.985770,-3.010111,0.017711,-0.044390
23.373783,-2.985658,-3.010363,0.025183,-0.038746
23.378780,-2.985511,-3.010516,0.032133,-0.036354
23.383778,-2.985331,-3.010722,0.038595,-0.031063
23.388775,-2.985119,-3.010861,0.044780,-0.029683
23.393772,-2.984878,-3.011032,0.050648,-0.026343
23.398769,-2.984607,-3.011158,0.056311,-0.026020
23.403767,-2.984309,-3.013783,0.062019,0.011123
23.408764,-2.983982,-3.013723,0.067594,0.013742
23.413761,-2.983627,-3.013645,0.073018,0.013013
23.418758,-2.983247,-3.013583,0.078178,0.014504
23.423756,-2.982841,-3.013496,0.082985,0.015500
23.428753,-2.982413,-3.013449,0.087457,0.015146
23.433750,-2.981963,-3.013361,0.091528,0.015157
23.438747,-2.981495,-3.013314,0.095205,0.012541
23.443745,-2.981009,-3.013241,0.098518,0.011351
23.448742,-2.980507,-3.013206,0.101505,0.011888
23.453739,-2.979991,-3.013130,0.104200,0.012334
23.458736,-2.979463,-3.013064,0.106728,0.013489
23.463734,-2.978922,-3.012983,0.109051,0.012611
23.468731,-2.978370,-3.012896,0.111194,0.013303
23.473728,-2.977808,-3.012806,0.113196,0.014209
23.478725,-2.977236,-3.012728,0.115038,0.014430
23.483723,-2.976656,-3.012648,0.116720,0.011491
23.488720,-2.976068,-3.012633,0.118247,0.008558
23.493717,-2.975472,-3.012586,0.119601,0.006143
23.498714,-2.974870,-3.012560,0.120774,0.007778
23.503712,-2.974264,-2.997721,0.121843,0.082875
23.508709,-2.973651,-2.997300,0.122791,0.078038
23.513706,-2.973035,-2.996838,0.123470,0.074100
23.518703,-2.972417,-2.996581,0.123794,0.074980
23.523701,-2.971798,-2.996134,0.123710,0.072284
23.528698,-2.971181,-2.995847,0.123162,0.069196
23.533695,-2.970568,-2.995439,0.122086,0.064800
23.538692,-2.969962,-2.995187,0.120453,0.060124
23.543690,-2.969366,-2.994835,0.118270,0.053123
23.548687,-2.968783,-2.994633,0.115475,0.046077
23.553684,-2.968215,-2.994367,0.112185,0.040085
23.558681,-2.967665,-2.994196,0.108473,0.036652
23.563679,-2.967135,-2.993982,0.104390,0.032190
23.568676,-2.966626,-2.993744,0.100044,0.029868
23.573673,-2.966140,-2.993589,0.095509,0.018374
23.578671,-2.965676,-2.993590,0.090843,0.010631
23.583668,-2.965236,-2.993546,0.086181,-0.001037
23.588665,-2.964819,-2.993462,0.081420,-0.003771
23.593662,-2.964426,-2.993496,0.076702,-0.010881
23.598660,-2.964056,-2.993598,0.072113,-0.019674
23.603657,-2.963709,-2.993988,0.067596,0.037047
23.608654,-2.963385,-2.993845,0.063101,0.032323
23.613651,-2.963082,-2.993672,0.058842,0.023506
23.618649,-2.962800,-2.993572,0.054901,0.020060
23.623646,-2.962537,-2.993463,0.051256,0.013835
23.628643,-2.962291,-2.993420,0.047710,0.010667
23.633640,-2.962063,-2.993369,0.044196,0.005138
23.638638,-2.961854,-2.993350,0.040600,0.000913
23.643635,-2.961662,-2.993356,0.036958,-0.005040
23.648632,-2.961488,-2.993385,0.033327,-0.010191
23.653629,-2.961332,-2.993459,0.029546,-0.018687
23.658627,-2.961196,-2.993547,0.025781,-0.025572
23.663624,-2.961078,-2.993718,0.022028,-0.033376
23.668621,-2.960979,-2.993863,0.018326,-0.041024
23.673618,-2.960898,-2.994122,0.014734,-0.047501
23.678616,-2.960835,-2.994317,0.011323,-0.052333
23.683613,-2.960788,-2.994645,0.008079,-0.061731
23.688610,-2.960757,-2.994896,0.004897,-0.067534
23.693607,-2.960742,-2.995309,0.001868,-0.073447
23.698605,-2.960741,-2.995614,-0.000939,-0.075509
23.703602,-2.960754,-3.003448,-0.003689,-0.051068
23.708599,-2.960781,-3.003642,-0.006354,-0.055084
23.713596,-2.960820,-3.003982,-0.008719,-0.060471
23.718594,-2.960870,-3.004234,-0.010750,-0.064022
23.723591,-2.960928,-3.004623,-0.012426,-0.066836
23.728588,-2.960995,-3.004885,-0.013755,-0.070087
23.733585,-2.961067,-3.005314,-0.014772,-0.074804
23.738583,-2.961143,-3.005619,-0.015489,-0.080754
23.743580,-2.961222,-3.006106,-0.015935,-0.082406
23.748577,-2.961302,-3.006433,-0.016128,-0.083846
23.753574,-2.961383,-3.006942,-0.016090,-0.085322
23.758572,-2.961462,-3.007281,-0.015828,-0.087026
23.763569,-2.961540,-3.007817,-0.015331,-0.091686
23.768566,-2.961615,-3.008185,-0.014587,-0.094189
23.773563,-2.961685,-3.008745,-0.013563,-0.094088
23.778561,-2.961749,-3.009127,-0.012261,-0.097196
23.783558,-2.961806,-3.009716,-0.010664,-0.103539
23.788555,-2.961854,-3.010126,-0.008779,-0.102741
23.793552,-2.961891,-3.010740,-0.006650,-0.101236
23.798550,-2.961917,-3.011141,-0.004227,-0.100853
23.803547,-2.961930,-2.992706,-0.001209,0.091927
23.808544,-2.961925,-2.992337,0.002250,0.092399
23.813541,-2.961904,-2.991785,0.005761,0.091863
23.818539,-2.961865,-2.991411,0.008943,0.094817
23.823536,-2.961813,-2.990837,0.011520,0.097429
23.828533,-2.961749,-2.990452,0.013278,0.097532
23.833530,-2.961680,-2.989865,0.014122,0.098013
23.838528,-2.961609,-2.989471,0.014024,0.097268
23.843525,-2.961542,-2.988896,0.012919,0.091996
23.848522,-2.961484,-2.988533,0.010715,0.087254
23.853519,-2.961440,-2.988020,0.007437,0.080209
23.858517,-2.961415,-2.987704,0.003016,0.072380
23.863514,-2.961416,-2.987290,-0.002494,0.061110
23.868511,-2.961448,-2.987054,-0.008778,0.054502
23.873508,-2.961512,-2.986741,-0.015715,0.045951
23.878506,-2.961613,-2.986570,-0.023211,0.035818
23.883503,-2.961752,-2.986383,-0.031091,0.023005
23.888500,-2.961932,-2.986286,-0.039173,0.014397
23.893497,-2.962152,-2.986233,-0.047174,-0.000145
23.898495,-2.962411,-2.986238,-0.054914,-0.006405
